"No.","Time","Source","Destination","Protocol","Length","Info"
"2317","0.941850","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2407754 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2318","0.941851","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2409136 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2319","0.941852","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2410518 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2320","0.941853","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2411900 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2321","0.941854","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2413282 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2322","0.941854","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2414664 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2323","0.941855","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2416046 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2324","0.941856","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2417428 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2325]"
"2325","0.941857","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2326","0.941858","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2420021 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2327","0.941859","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2421403 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2328","0.941860","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2422785 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2329","0.941860","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2424167 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2330","0.941861","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2425549 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2331","0.941862","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2426931 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2332","0.941863","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2428313 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2333","0.941863","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2429695 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2334","0.941864","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2431077 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2335","0.941865","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2432459 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2336","0.941866","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2433841 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2337]"
"2337","0.941866","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2338","0.941867","128.135.24.73","10.150.135.113","TLSv1.2","248","Application Data"
"2339","0.941868","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2436628 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2340","0.941869","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2438010 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2341","0.941869","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2439392 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2342","0.941870","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2440774 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2343","0.941871","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2442156 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2344","0.941871","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2443538 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2345","0.941872","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2444920 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2346","0.941873","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2446302 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2347","0.941874","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2447684 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2348","0.941875","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2449066 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2349","0.941876","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2450448 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2350]"
"2350","0.941877","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2351","0.941877","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2453041 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2352","0.941878","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2454423 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2353","0.941879","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2455805 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2354","0.941880","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2457187 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2355","0.941881","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2458569 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2356","0.941882","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2459951 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2357","0.941883","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2461333 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2358","0.941884","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2462715 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2359","0.941885","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2464097 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2360","0.941886","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2465479 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2361","0.941886","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2466861 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2364]"
"2362","0.941954","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=249068 Ack=2418810 Win=4179072 Len=0"
"2363","0.941990","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=249068 Ack=2468243 Win=4194240 Len=0"
"2364","0.943230","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2365","0.943231","128.135.24.73","10.150.135.113","TLSv1.2","119","Application Data"
"2366","0.943232","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2469519 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2367","0.943232","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2470901 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2368","0.943233","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2472283 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2369","0.943234","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2473665 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2370","0.943235","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2475047 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2371","0.943236","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2476429 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2372","0.943236","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2477811 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2373","0.943237","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2479193 Ack=244911 Win=431488 Len=1382 [TCP PDU reassembled in 2375]"
"2374","0.943295","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=249068 Ack=2480575 Win=4194240 Len=0"
"2375","0.944191","128.135.24.73","10.150.135.113","TLSv1.2","1320","Application Data"
"2376","0.944192","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=2481841 Ack=249057 Win=439936 Len=0"
"2377","0.944235","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=249068 Ack=2481841 Win=4194240 Len=0"
"2378","0.945465","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=249068 Ack=2481841 Win=4194240 Len=1382 [TCP PDU reassembled in 2381]"
"2379","0.945466","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=250450 Ack=2481841 Win=4194240 Len=1382 [TCP PDU reassembled in 2381]"
"2380","0.945466","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=251832 Ack=2481841 Win=4194240 Len=1382 [TCP PDU reassembled in 2381]"
"2381","0.945472","10.150.135.113","128.135.24.73","TLSv1.2","75","Application Data"
"2382","0.946116","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2481841 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2383","0.946117","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2483223 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2384","0.946117","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2484605 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2385","0.946118","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2485987 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2386","0.946119","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2487369 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2387","0.946119","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2488751 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2388","0.946120","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2490133 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2389","0.946120","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2491515 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2390","0.946121","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2492897 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2391","0.946121","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2494279 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2392","0.946122","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2495661 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2393]"
"2393","0.946123","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2394","0.946123","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2498254 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2395","0.946124","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2499636 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2396","0.946124","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2501018 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2397","0.946125","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2502400 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2398","0.946125","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2503782 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2399","0.946126","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2505164 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2400","0.946126","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2506546 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2401","0.946127","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2507928 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2402","0.946127","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2509310 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2403","0.946127","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2510692 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2404","0.946128","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2512074 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2405]"
"2405","0.946128","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2406","0.946129","128.135.24.73","10.150.135.113","TLSv1.2","247","Application Data"
"2407","0.946130","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2514860 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2408","0.946130","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2516242 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2409","0.946131","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2517624 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2410","0.946131","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2519006 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2411","0.946132","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2520388 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2412","0.946132","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2521770 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2413","0.946162","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=253235 Ack=2497043 Win=4179072 Len=0"
"2414","0.946185","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=253235 Ack=2523152 Win=4194240 Len=0"
"2415","0.947026","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2523152 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2416","0.947027","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2524534 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2417","0.947028","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2525916 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2418","0.947029","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2527298 Ack=249068 Win=439936 Len=1382 [TCP PDU reassembled in 2419]"
"2419","0.947030","128.135.24.73","10.150.135.113","TLSv1.2","331","Application Data"
"2420","0.947069","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=253235 Ack=2528957 Win=4194240 Len=0"
"2421","0.949528","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=2528957 Ack=253214 Win=448384 Len=0"
"2422","0.949529","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2528957 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2423","0.949530","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2530339 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2424","0.949530","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2531721 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2425","0.949531","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2533103 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2426","0.949532","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2534485 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2427","0.949533","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2535867 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2428","0.949533","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2537249 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2429","0.949534","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2538631 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2430","0.949535","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2540013 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2431","0.949535","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2541395 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2432","0.949536","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2542777 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2433]"
"2433","0.949536","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2434","0.949537","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2545370 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2435","0.949538","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2546752 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2436","0.949539","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2548134 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2437","0.949539","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2549516 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2438","0.949540","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2550898 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2439","0.949541","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2552280 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2440","0.949542","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2553662 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2441","0.949543","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2555044 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2442","0.949544","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2556426 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2443","0.949544","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2557808 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2444","0.949545","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2559190 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2445]"
"2445","0.949545","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"2446","0.949546","128.135.24.73","10.150.135.113","TLSv1.2","249","Application Data"
"2447","0.949547","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2561978 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2460]"
"2448","0.949547","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2563360 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2460]"
"2449","0.949548","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2564742 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2460]"
"2450","0.949548","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2566124 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2460]"
"2451","0.949549","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=2567506 Ack=253235 Win=448384 Len=1382 [TCP PDU reassembled in 2460]"
